000219002400000015368;20/05/2013;0000000002000
000219002400000015406;20/05/2013;0000000002000
000219002400000015538;20/05/2013;0000000002000
000219002400000015597;20/05/2013;0000000002000
000219002400000015821;20/05/2013;0000000002000
00021900240000001583X;20/05/2013;0000000002000
000219002400000015899;20/05/2013;0000000002000
000219002400000015937;20/05/2013;0000000002000
000219002400000015953;20/05/2013;0000000002000
000219002400000015961;20/05/2013;0000000002000
000219002400000016046;20/05/2013;0000000002000
000219002400000016313;20/05/2013;0000000002000
000219002400000016577;20/05/2013;0000000002000
000219002400000016712;20/05/2013;0000000002000
000219002400000016755;20/05/2013;0000000002000
000219002400000016771;20/05/2013;0000000002000
