000219002400000098794;11/02/2015;0000000003500
000219002400000098816;11/02/2015;0000000003500
000219002400000098832;11/02/2015;0000000003515
000219002400000098913;11/02/2015;0000000003500
000219002400000099219;11/02/2015;0000000003500
000219002400000099340;11/02/2015;0000000003500
000219002400000099596;11/02/2015;0000000003500
000219002400000099634;11/02/2015;0000000003500
000219002400000099693;11/02/2015;0000000003500
00021900240000009988X;11/02/2015;0000000003500
