000219002400000088772;27/10/2014;0000000002500
000219002400000090289;27/10/2014;0000000002500
000219002400000090378;27/10/2014;0000000002500
000219002400000090947;27/10/2014;0000000002500
000219002400000091420;27/10/2014;0000000002500
000219002400000091641;27/10/2014;0000000002500
000219002400000091722;27/10/2014;0000000002500
000219002400000092575;27/10/2014;0000000002500
00021900240000009277X;27/10/2014;0000000002500
000219002400000093814;27/10/2014;0000000002500
000219002400000093970;27/10/2014;0000000002500
000219002400000094128;27/10/2014;0000000002500
000219002400000094632;27/10/2014;0000000002500
000219002400000094888;27/10/2014;0000000002500
000219002400000094926;27/10/2014;0000000002500
000219002400000095868;27/10/2014;0000000002500
000219002400000096058;27/10/2014;0000000002500
000219002400000096066;27/10/2014;0000000002500
000219002400000096538;27/10/2014;0000000002500
000219002400000096619;27/10/2014;0000000002500
000219002400000096686;27/10/2014;0000000002500
000219002400000096872;27/10/2014;0000000002500
000219002400000097232;27/10/2014;0000000002500
000219002400000097399;27/10/2014;0000000002500
000219002400000097941;27/10/2014;0000000002500
000219002400000098085;27/10/2014;0000000002500
