000219002400000025436;09/12/2013;0000000006000
000219002400000025673;09/12/2013;0000000003060
000219002400000027218;09/12/2013;0000000003060
000219002400000027951;09/12/2013;0000000003011
000219002400000028605;09/12/2013;0000000006000
000219002400000028958;09/12/2013;0000000003000
000219002400000028990;09/12/2013;0000000003000
000219002400000030200;09/12/2013;0000000002000
000219002400000030308;09/12/2013;0000000002000
000219002400000030421;09/12/2013;0000000002000
00021900240000003043X;09/12/2013;0000000002000
000219002400000030472;09/12/2013;0000000002000
000219002400000030529;09/12/2013;0000000002000
000219002400000030707;09/12/2013;0000000002000
