000219002400000056536;06/05/2014;0000000003000
000219002400000056560;06/05/2014;0000000003000
000219002400000056595;06/05/2014;0000000003000
000219002400000056684;06/05/2014;0000000003000
000219002400000056765;06/05/2014;0000000003000
000219002400000056773;06/05/2014;0000000003000
000219002400000056897;06/05/2014;0000000003000
000219002400000057036;06/05/2014;0000000003000
000219002400000057966;06/05/2014;0000000003000
000219002400000074240;06/05/2014;0000000003000
000219002400000076758;06/05/2014;0000000003000
