000219002400000034001;02/01/2014;0000000002029
000219002400000034761;02/01/2014;0000000002000
000219002400000034885;02/01/2014;0000000002000
000219002400000034982;02/01/2014;0000000002000
000219002400000035369;02/01/2014;0000000002000
000219002400000035415;02/01/2014;0000000002000
000219002400000035563;02/01/2014;0000000002000
000219002400000035598;02/01/2014;0000000002000
00021900240000003561X;02/01/2014;0000000002000
000219002400000035687;02/01/2014;0000000002000
000219002400000035776;02/01/2014;0000000002040
000219002400000035814;02/01/2014;0000000002000
000219002400000035911;02/01/2014;0000000002000
000219002400000035954;02/01/2014;0000000002000
000219002400000035989;02/01/2014;0000000002000
000219002400000036101;02/01/2014;0000000002000
00021900240000003611X;02/01/2014;0000000002000
000219002400000036128;02/01/2014;0000000002000
000219002400000036195;02/01/2014;0000000002000
000219002400000036225;02/01/2014;0000000002000
000219002400000036241;02/01/2014;0000000002000
000219002400000036276;02/01/2014;0000000002000
00021900240000003639X;02/01/2014;0000000002000
