000219002400000067147;03/10/2014;0000000003000
000219002400000067392;03/10/2014;0000000003000
000219002400000067406;03/10/2014;0000000003000
000219002400000068240;03/10/2014;0000000003000
000219002400000068402;03/10/2014;0000000003000
000219002400000089213;03/10/2014;0000000002500
000219002400000092508;03/10/2014;0000000002500
000219002400000092540;03/10/2014;0000000002500
000219002400000092613;03/10/2014;0000000002500
000219002400000092621;03/10/2014;0000000002500
000219002400000092664;03/10/2014;0000000002500
000219002400000092680;03/10/2014;0000000002500
000219002400000092796;03/10/2014;0000000002500
000219002400000092990;03/10/2014;0000000002500
000219002400000093024;03/10/2014;0000000002500
000219002400000093288;03/10/2014;0000000002500
000219002400000093296;03/10/2014;0000000002500
000219002400000093601;03/10/2014;0000000002500
