000219002400000056390;16/05/2014;0000000003160
000219002400000056846;16/05/2014;0000000003000
000219002400000057109;16/05/2014;0000000003106
000219002400000057249;16/05/2014;0000000003110
000219002400000057753;16/05/2014;0000000003140
000219002400000057885;16/05/2014;0000000003112
000219002400000076448;16/05/2014;0000000003107
000219002400000076472;16/05/2014;0000000003044
