000219002400000090998;26/09/2014;0000000002500
000219002400000091056;26/09/2014;0000000002500
000219002400000091072;26/09/2014;0000000002500
000219002400000091382;26/09/2014;0000000002500
000219002400000091390;26/09/2014;0000000002500
000219002400000091404;26/09/2014;0000000002500
000219002400000091412;26/09/2014;0000000002500
000219002400000091439;26/09/2014;0000000002500
000219002400000091552;26/09/2014;0000000002500
000219002400000091579;26/09/2014;0000000002500
000219002400000091587;26/09/2014;0000000002500
000219002400000091692;26/09/2014;0000000002500
000219002400000092036;26/09/2014;0000000002500
000219002400000092044;26/09/2014;0000000002500
000219002400000092060;26/09/2014;0000000002500
