000219002400000108854;06/07/2015;0000000007170
000219002400000108935;06/07/2015;0000000003500
000219002400000108994;06/07/2015;0000000003500
00021900240000010901X;06/07/2015;0000000003500
000219002400000109257;06/07/2015;0000000003500
000219002400000109389;06/07/2015;0000000009000
000219002400000109818;06/07/2015;0000000037000
000219002400000109850;06/07/2015;0000000021000
000219002400000109877;06/07/2015;0000000037000
000219002400000110026;06/07/2015;0000000037000
000219002400000110182;06/07/2015;0000000037000
