000219002400000074720;28/07/2014;0000000003000
000219002400000087202;28/07/2014;0000000041500
000219002400000087253;28/07/2014;0000000023500
000219002400000087318;28/07/2014;0000000041500
00021900240000008744X;28/07/2014;0000000023500
000219002400000087466;28/07/2014;0000000041500
000219002400000087490;28/07/2014;0000000023500
000219002400000087563;28/07/2014;0000000023500
000219002400000087679;28/07/2014;0000000041500
000219002400000087776;28/07/2014;0000000023500
000219002400000087792;28/07/2014;0000000041500
000219002400000087822;28/07/2014;0000000023500
