000219002400000103526;08/04/2015;0000000006000
000219002400000103615;08/04/2015;0000000006000
000219002400000103720;08/04/2015;0000000005500
000219002400000103763;08/04/2015;0000000003500
000219002400000103801;08/04/2015;0000000003500
000219002400000103879;08/04/2015;0000000003500
000219002400000103992;08/04/2015;0000000003500
00021900240000010400X;08/04/2015;0000000003500
000219002400000104212;08/04/2015;0000000003500
000219002400000104271;08/04/2015;0000000003500
000219002400000104425;08/04/2015;0000000003500
00021900240000010445X;08/04/2015;0000000003500
00021900240000010459X;08/04/2015;0000000003500
000219002400000104654;08/04/2015;0000000003500
000219002400000104735;08/04/2015;0000000003500
00021900240000010476X;08/04/2015;0000000003500
000219002400000104786;08/04/2015;0000000003500
000219002400000104840;08/04/2015;0000000003500
