000219002400000051445;14/03/2014;0000000003160
000219002400000051569;14/03/2014;0000000003160
000219002400000081271;14/03/2014;0000000003000
000219002400000081352;14/03/2014;0000000003000
000219002400000081379;14/03/2014;0000000003000
000219002400000081808;14/03/2014;0000000003000
00021900240000008193X;14/03/2014;0000000003000
000219002400000081948;14/03/2014;0000000003000
000219002400000082030;14/03/2014;0000000003000
000219002400000082057;14/03/2014;0000000003000
