000219002400000063214;08/10/2014;0000000003500
000219002400000067333;08/10/2014;0000000003000
000219002400000067864;08/10/2014;0000000003000
00021900240000007514X;08/10/2014;0000000003000
000219002400000078688;08/10/2014;0000000003000
000219002400000085137;08/10/2014;0000000007500
000219002400000093709;08/10/2014;0000000002500
000219002400000093725;08/10/2014;0000000002500
000219002400000093784;08/10/2014;0000000002500
000219002400000093881;08/10/2014;0000000002500
00021900240000009389X;08/10/2014;0000000002500
00021900240000009408X;08/10/2014;0000000002500
000219002400000094217;08/10/2014;0000000002500
000219002400000094330;08/10/2014;0000000002500
000219002400000094365;08/10/2014;0000000002500
000219002400000094675;08/10/2014;0000000002500
000219002400000094705;08/10/2014;0000000002500
000219002400000094993;08/10/2014;0000000002500
000219002400000095000;08/10/2014;0000000002500
000219002400000095035;08/10/2014;0000000002500
000219002400000095221;08/10/2014;0000000002500
000219002400000095264;08/10/2014;0000000002500
