000219002400000067449;15/10/2014;0000000003110
000219002400000067732;15/10/2014;0000000003100
000219002400000095787;15/10/2014;0000000002500
000219002400000095809;15/10/2014;0000000002500
000219002400000095833;15/10/2014;0000000002500
000219002400000095906;15/10/2014;0000000002500
000219002400000095973;15/10/2014;0000000002500
00021900240000009599X;15/10/2014;0000000002500
000219002400000096015;15/10/2014;0000000002500
000219002400000096155;15/10/2014;0000000002500
000219002400000096406;15/10/2014;0000000002500
000219002400000096457;15/10/2014;0000000002500
000219002400000096716;15/10/2014;0000000002500
000219002400000096732;15/10/2014;0000000002500
000219002400000096767;15/10/2014;0000000002500
000219002400000096775;15/10/2014;0000000002500
000219002400000096996;15/10/2014;0000000002500
000219002400000097100;15/10/2014;0000000002500
