00021900240000005584X;19/05/2014;0000000003220
000219002400000058059;19/05/2014;0000000003117
000219002400000058296;19/05/2014;0000000003055
000219002400000060436;19/05/2014;0000000003000
00021900240000006248X;19/05/2014;0000000003000
000219002400000064539;19/05/2014;0000000003000
000219002400000074127;19/05/2014;0000000003160
000219002400000076723;19/05/2014;0000000003000
