000219002400000108323;03/07/2015;0000000021000
000219002400000108455;03/07/2015;0000000003500
000219002400000109133;03/07/2015;0000000003500
000219002400000109397;03/07/2015;0000000009000
000219002400000109672;03/07/2015;0000000037000
000219002400000109761;03/07/2015;0000000037000
000219002400000109834;03/07/2015;0000000037000
000219002400000109885;03/07/2015;0000000021000
