000219002400000022755;20/09/2013;0000000006000
000219002400000022763;20/09/2013;0000000006000
000219002400000022771;20/09/2013;0000000006000
000219002400000022836;20/09/2013;0000000006000
000219002400000022879;20/09/2013;0000000006000
000219002400000022909;20/09/2013;0000000003000
000219002400000022933;20/09/2013;0000000003000
00021900240000002295X;20/09/2013;0000000003000
000219002400000022968;20/09/2013;0000000003000
000219002400000023077;20/09/2013;0000000003000
000219002400000023085;20/09/2013;0000000003000
000219002400000023174;20/09/2013;0000000003000
000219002400000023239;20/09/2013;0000000003000
000219002400000023247;20/09/2013;0000000003000
000219002400000023271;20/09/2013;0000000003000
000219002400000023328;20/09/2013;0000000003000
000219002400000023409;20/09/2013;0000000003000
000219002400000023522;20/09/2013;0000000003000
000219002400000023549;20/09/2013;0000000003000
000219002400000023581;20/09/2013;0000000003000
000219002400000023611;20/09/2013;0000000003000
000219002400000023816;20/09/2013;0000000003000
000219002400000023913;20/09/2013;0000000003000
000219002400000023956;20/09/2013;0000000003000
000219002400000023972;20/09/2013;0000000003000
000219002400000023980;20/09/2013;0000000003000
000219002400000023999;20/09/2013;0000000003000
000219002400000024049;20/09/2013;0000000003000
000219002400000024138;20/09/2013;0000000003000
000219002400000024162;20/09/2013;0000000003000
000219002400000024197;20/09/2013;0000000003000
000219002400000024200;20/09/2013;0000000003000
000219002400000024219;20/09/2013;0000000003000
000219002400000024243;20/09/2013;0000000003000
000219002400000024251;20/09/2013;0000000003000
000219002400000024286;20/09/2013;0000000003000
000219002400000024340;20/09/2013;0000000003000
