000219002400000056552;10/06/2014;0000000003160
000219002400000058423;10/06/2014;0000000003000
000219002400000058466;10/06/2014;0000000003000
00021900240000005861X;10/06/2014;0000000003000
000219002400000058784;10/06/2014;0000000003000
000219002400000058814;10/06/2014;0000000003000
00021900240000005911X;10/06/2014;0000000003000
000219002400000059136;10/06/2014;0000000003000
000219002400000059241;10/06/2014;0000000003000
00021900240000005939X;10/06/2014;0000000003000
000219002400000059411;10/06/2014;0000000003000
000219002400000059470;10/06/2014;0000000003000
000219002400000059721;10/06/2014;0000000003000
000219002400000059780;10/06/2014;0000000003000
000219002400000060002;10/06/2014;0000000003000
000219002400000060312;10/06/2014;0000000003000
000219002400000060355;10/06/2014;0000000003000
00021900240000006038X;10/06/2014;0000000003000
000219002400000060452;10/06/2014;0000000003000
000219002400000074313;10/06/2014;0000000003000
00021900240000007688X;10/06/2014;0000000003000
000219002400000077029;10/06/2014;0000000003000
000219002400000077118;10/06/2014;0000000003000
000219002400000077177;10/06/2014;0000000003000
