000219002400000025444;16/12/2013;0000000003000
000219002400000030162;16/12/2013;0000000002000
000219002400000030227;16/12/2013;0000000002000
000219002400000030324;16/12/2013;0000000002000
000219002400000030391;16/12/2013;0000000002000
000219002400000030464;16/12/2013;0000000002000
000219002400000030502;16/12/2013;0000000002000
000219002400000030596;16/12/2013;0000000002000
00021900240000003060X;16/12/2013;0000000002000
000219002400000030820;16/12/2013;0000000002000
000219002400000030898;16/12/2013;0000000002000
000219002400000031096;16/12/2013;0000000002000
000219002400000031177;16/12/2013;0000000002000
000219002400000031282;16/12/2013;0000000002000
000219002400000031479;16/12/2013;0000000002000
000219002400000031495;16/12/2013;0000000002000
000219002400000031525;16/12/2013;0000000002000
00021900240000003155X;16/12/2013;0000000002000
000219002400000031576;16/12/2013;0000000002000
000219002400000031622;16/12/2013;0000000002000
000219002400000031657;16/12/2013;0000000002000
000219002400000031819;16/12/2013;0000000002000
000219002400000031835;16/12/2013;0000000002000
000219002400000031940;16/12/2013;0000000002000
000219002400000032203;16/12/2013;0000000002000
000219002400000032246;16/12/2013;0000000002000
000219002400000032343;16/12/2013;0000000002000
000219002400000032491;16/12/2013;0000000002000
00021900240000003253X;16/12/2013;0000000002000
000219002400000032580;16/12/2013;0000000002000
00021900240000003267X;16/12/2013;0000000002000
000219002400000032688;16/12/2013;0000000002000
000219002400000032866;16/12/2013;0000000002000
