000219002400000065284;24/09/2014;0000000003130
000219002400000066256;24/09/2014;0000000003100
000219002400000090874;24/09/2014;0000000002500
000219002400000091188;24/09/2014;0000000002500
000219002400000091366;24/09/2014;0000000002500
000219002400000091447;24/09/2014;0000000002500
000219002400000091714;24/09/2014;0000000002500
000219002400000091897;24/09/2014;0000000002500
