000219002400000055858;13/05/2014;0000000003202
000219002400000057192;13/05/2014;0000000003106
000219002400000057362;13/05/2014;0000000003103
000219002400000057494;13/05/2014;0000000003103
000219002400000057648;13/05/2014;0000000003106
000219002400000057656;13/05/2014;0000000003106
000219002400000058075;13/05/2014;0000000003011
000219002400000058105;13/05/2014;0000000003106
000219002400000076642;13/05/2014;0000000003000
