000219002400000105642;17/06/2015;0000000003797
000219002400000106541;17/06/2015;0000000009280
000219002400000106592;17/06/2015;0000000003500
000219002400000106622;17/06/2015;0000000003500
000219002400000106711;17/06/2015;0000000003500
000219002400000107068;17/06/2015;0000000003500
000219002400000107114;17/06/2015;0000000003500
000219002400000107203;17/06/2015;0000000003500
000219002400000107343;17/06/2015;0000000007000
000219002400000107408;17/06/2015;0000000009000
000219002400000107424;17/06/2015;0000000009000
000219002400000107459;17/06/2015;0000000009000
000219002400000107467;17/06/2015;0000000009000
000219002400000107491;17/06/2015;0000000003500
000219002400000107696;17/06/2015;0000000009000
000219002400000107718;17/06/2015;0000000003500
