000219002400000050503;21/03/2014;0000000003103
000219002400000051690;21/03/2014;0000000003160
000219002400000053359;21/03/2014;0000000003060
00021900240000005374X;21/03/2014;0000000003122
000219002400000082200;21/03/2014;0000000003000
000219002400000082227;21/03/2014;0000000003000
000219002400000082529;21/03/2014;0000000003000
000219002400000082537;21/03/2014;0000000003000
000219002400000082545;21/03/2014;0000000003000
000219002400000082588;21/03/2014;0000000003000
00021900240000008260X;21/03/2014;0000000003000
000219002400000082618;21/03/2014;0000000003000
000219002400000082693;21/03/2014;0000000003000
000219002400000082707;21/03/2014;0000000003000
000219002400000082715;21/03/2014;0000000003000
000219002400000082723;21/03/2014;0000000003000
000219002400000082782;21/03/2014;0000000003000
000219002400000082812;21/03/2014;0000000003000
000219002400000082901;21/03/2014;0000000003000
000219002400000082928;21/03/2014;0000000003000
000219002400000082936;21/03/2014;0000000003000
000219002400000082944;21/03/2014;0000000003000
000219002400000083010;21/03/2014;0000000003000
000219002400000083037;21/03/2014;0000000003000
000219002400000083045;21/03/2014;0000000003000
000219002400000083061;21/03/2014;0000000003000
00021900240000008310X;21/03/2014;0000000003000
000219002400000083169;21/03/2014;0000000003000
000219002400000083207;21/03/2014;0000000003000
000219002400000083215;21/03/2014;0000000003000
000219002400000083266;21/03/2014;0000000003000
000219002400000083282;21/03/2014;0000000003000
000219002400000083312;21/03/2014;0000000003000
000219002400000083320;21/03/2014;0000000001500
000219002400000083452;21/03/2014;0000000003000
000219002400000083495;21/03/2014;0000000003000
00021900240000008355X;21/03/2014;0000000003000
000219002400000083711;21/03/2014;0000000003000
000219002400000083800;21/03/2014;0000000003000
000219002400000083916;21/03/2014;0000000003000
000219002400000083959;21/03/2014;0000000003000
000219002400000083975;21/03/2014;0000000003000
000219002400000084092;21/03/2014;0000000003000
000219002400000084262;21/03/2014;0000000003000
000219002400000084408;21/03/2014;0000000003000
000219002400000084505;21/03/2014;0000000003000
000219002400000084629;21/03/2014;0000000003000
000219002400000084645;21/03/2014;0000000003000
000219002400000084920;21/03/2014;0000000003000
00021900240000008498X;21/03/2014;0000000003000
