000219002400000054932;04/06/2014;0000000003120
000219002400000056986;04/06/2014;0000000003120
000219002400000057141;04/06/2014;0000000003160
000219002400000058733;04/06/2014;0000000003000
00021900240000005875X;04/06/2014;0000000003000
000219002400000059551;04/06/2014;0000000003000
000219002400000060037;04/06/2014;0000000003000
000219002400000060045;04/06/2014;0000000003000
00021900240000007609X;04/06/2014;0000000003425
000219002400000076499;04/06/2014;0000000003425
000219002400000077053;04/06/2014;0000000003000
