000219002400000054630;09/04/2014;0000000003000
000219002400000055033;09/04/2014;0000000003000
000219002400000055165;09/04/2014;0000000003000
000219002400000055289;09/04/2014;0000000003000
000219002400000055629;09/04/2014;0000000003000
000219002400000055688;09/04/2014;0000000003000
000219002400000055785;09/04/2014;0000000003000
000219002400000055882;09/04/2014;0000000003000
000219002400000055963;09/04/2014;0000000003000
000219002400000073430;09/04/2014;0000000003300
000219002400000074038;09/04/2014;0000000003000
000219002400000076170;09/04/2014;0000000003000
000219002400000076286;09/04/2014;0000000003000
000219002400000082413;09/04/2014;0000000003000
000219002400000083509;09/04/2014;0000000003100
000219002400000083908;09/04/2014;0000000003138
