000219002400000062811;11/09/2014;0000000003090
000219002400000064865;11/09/2014;0000000003100
000219002400000064938;11/09/2014;0000000003100
00021900240000006556X;11/09/2014;0000000003102
000219002400000066027;11/09/2014;0000000003102
000219002400000066272;11/09/2014;0000000003000
000219002400000078300;11/09/2014;0000000003000
000219002400000085196;11/09/2014;0000000003220
00021900240000008520X;11/09/2014;0000000003160
000219002400000086672;11/09/2014;0000000024735
000219002400000088349;11/09/2014;0000000002500
000219002400000088403;11/09/2014;0000000002500
000219002400000088756;11/09/2014;0000000002500
000219002400000089086;11/09/2014;0000000002500
000219002400000089108;11/09/2014;0000000002500
