000219002400000050376;21/02/2014;0000000003100
000219002400000050732;21/02/2014;0000000003011
000219002400000050759;21/02/2014;0000000003011
00021900240000005133X;21/02/2014;0000000003100
000219002400000051534;21/02/2014;0000000003120
000219002400000051992;21/02/2014;0000000003101
000219002400000052093;21/02/2014;0000000003102
000219002400000072825;21/02/2014;0000000003102
000219002400000073287;21/02/2014;0000000003101
000219002400000073597;21/02/2014;0000000006023
