000219002400000056439;16/06/2014;0000000003290
000219002400000058431;16/06/2014;0000000003100
000219002400000058482;16/06/2014;0000000003046
00021900240000005889X;16/06/2014;0000000003112
000219002400000059403;16/06/2014;0000000003160
000219002400000059934;16/06/2014;0000000003160
00021900240000006010X;16/06/2014;0000000003112
000219002400000085161;16/06/2014;0000000003160
