000219002400000016828;05/06/2013;0000000002000
000219002400000017301;05/06/2013;0000000002000
000219002400000018383;05/06/2013;0000000002000
000219002400000018731;05/06/2013;0000000002000
000219002400000018871;05/06/2013;0000000002000
000219002400000019088;05/06/2013;0000000002000
000219002400000019118;05/06/2013;0000000002000
000219002400000019274;05/06/2013;0000000002000
