000219002400000062838;05/08/2014;0000000003000
000219002400000062927;05/08/2014;0000000003000
000219002400000063044;05/08/2014;0000000003000
000219002400000063303;05/08/2014;0000000003000
000219002400000064113;05/08/2014;0000000003000
000219002400000077584;05/08/2014;0000000003300
000219002400000077959;05/08/2014;0000000003000
000219002400000086524;05/08/2014;0000000024720
000219002400000087989;05/08/2014;0000000041500
