000219002400000050880;11/04/2014;0000000003300
000219002400000054444;11/04/2014;0000000003101
000219002400000054665;11/04/2014;0000000003100
00021900240000005505X;11/04/2014;0000000003100
000219002400000055904;11/04/2014;0000000003102
000219002400000056056;11/04/2014;0000000003160
000219002400000073074;11/04/2014;0000000003402
000219002400000084815;11/04/2014;0000000003142
000219002400000084971;11/04/2014;0000000003300
000219002400000085412;11/04/2014;0000000003300
000219002400000085420;11/04/2014;0000000003300
