000219002400000106754;16/06/2015;0000000003500
000219002400000106770;16/06/2015;0000000003500
000219002400000106835;16/06/2015;0000000003500
000219002400000107033;16/06/2015;0000000003500
000219002400000107041;16/06/2015;0000000003500
000219002400000107130;16/06/2015;0000000003500
000219002400000107165;16/06/2015;0000000003500
000219002400000107181;16/06/2015;0000000003500
000219002400000107254;16/06/2015;0000000003500
000219002400000107270;16/06/2015;0000000003500
000219002400000107289;16/06/2015;0000000003500
000219002400000107297;16/06/2015;0000000003500
000219002400000107386;16/06/2015;0000000009000
