000219002400000065012;15/09/2014;0000000003032
000219002400000065683;15/09/2014;0000000003000
000219002400000066507;15/09/2014;0000000003000
000219002400000066531;15/09/2014;0000000003000
000219002400000066604;15/09/2014;0000000003000
000219002400000074984;15/09/2014;0000000003040
000219002400000088306;15/09/2014;0000000002500
000219002400000088632;15/09/2014;0000000002500
000219002400000088667;15/09/2014;0000000002500
000219002400000088675;15/09/2014;0000000002500
000219002400000088691;15/09/2014;0000000002500
000219002400000088721;15/09/2014;0000000002500
000219002400000088764;15/09/2014;0000000002500
000219002400000088888;15/09/2014;0000000002500
000219002400000088896;15/09/2014;0000000002500
000219002400000088934;15/09/2014;0000000002500
000219002400000088942;15/09/2014;0000000002500
000219002400000089078;15/09/2014;0000000002500
000219002400000089132;15/09/2014;0000000002500
000219002400000089264;15/09/2014;0000000002500
000219002400000089361;15/09/2014;0000000002500
00021900240000008940X;15/09/2014;0000000002500
000219002400000089477;15/09/2014;0000000002500
000219002400000089558;15/09/2014;0000000002500
000219002400000089639;15/09/2014;0000000002500
