000219002400000015392;27/05/2013;0000000002040
000219002400000017549;27/05/2013;0000000002000
000219002400000017816;27/05/2013;0000000002000
000219002400000017948;27/05/2013;0000000002000
000219002400000018006;27/05/2013;0000000002000
000219002400000018030;27/05/2013;0000000002000
000219002400000018103;27/05/2013;0000000002000
000219002400000018111;27/05/2013;0000000002000
