000219002400000105359;20/05/2015;0000000003612
000219002400000105634;20/05/2015;0000000003612
000219002400000106037;20/05/2015;0000000003670
000219002400000106088;20/05/2015;0000000003670
000219002400000105049;19/05/2015;0000000003575
000219002400000105227;19/05/2015;0000000003609
000219002400000105502;19/05/2015;0000000003670
000219002400000106274;19/05/2015;0000000009000
000219002400000106509;19/05/2015;0000000003527
