000219002400000089485;22/09/2014;0000000002500
000219002400000089612;22/09/2014;0000000002500
000219002400000089671;22/09/2014;0000000002500
000219002400000089728;22/09/2014;0000000002500
000219002400000089876;22/09/2014;0000000002500
000219002400000089922;22/09/2014;0000000002500
000219002400000089957;22/09/2014;0000000002500
000219002400000089973;22/09/2014;0000000002500
000219002400000090076;22/09/2014;0000000002500
000219002400000090084;22/09/2014;0000000002500
000219002400000090114;22/09/2014;0000000002500
000219002400000090122;22/09/2014;0000000002500
000219002400000090173;22/09/2014;0000000002500
000219002400000090203;22/09/2014;0000000002500
000219002400000090300;22/09/2014;0000000002500
000219002400000090319;22/09/2014;0000000002500
000219002400000090335;22/09/2014;0000000002500
000219002400000090351;22/09/2014;0000000002500
000219002400000090483;22/09/2014;0000000002500
000219002400000090491;22/09/2014;0000000002500
000219002400000090505;22/09/2014;0000000002500
000219002400000090556;22/09/2014;0000000002500
00021900240000009070X;22/09/2014;0000000002500
000219002400000090793;22/09/2014;0000000002500
000219002400000090815;22/09/2014;0000000002500
00021900240000009084X;22/09/2014;0000000002500
000219002400000090866;22/09/2014;0000000002500
00021900240000009117X;22/09/2014;0000000002500
