000219002400000089159;29/09/2014;0000000002500
000219002400000091048;29/09/2014;0000000002500
000219002400000091277;29/09/2014;0000000002500
000219002400000091625;29/09/2014;0000000002500
000219002400000091633;29/09/2014;0000000002500
000219002400000091706;29/09/2014;0000000002500
000219002400000091811;29/09/2014;0000000002500
000219002400000091889;29/09/2014;0000000002500
000219002400000091943;29/09/2014;0000000002500
000219002400000092370;29/09/2014;0000000002500
000219002400000092389;29/09/2014;0000000002500
000219002400000092486;29/09/2014;0000000002500
000219002400000092516;29/09/2014;0000000002500
000219002400000092699;29/09/2014;0000000002500
