000219002400000101310;10/03/2015;0000000003500
000219002400000101353;10/03/2015;0000000003500
000219002400000101361;10/03/2015;0000000003500
000219002400000101388;10/03/2015;0000000003500
000219002400000101396;10/03/2015;0000000003500
00021900240000010140X;10/03/2015;0000000003500
000219002400000101418;10/03/2015;0000000003500
000219002400000101442;10/03/2015;0000000003500
000219002400000101450;10/03/2015;0000000003500
000219002400000101485;10/03/2015;0000000003500
000219002400000101507;10/03/2015;0000000003500
000219002400000101566;10/03/2015;0000000003500
000219002400000101612;10/03/2015;0000000003500
000219002400000101620;10/03/2015;0000000003500
000219002400000101639;10/03/2015;0000000003500
000219002400000101655;10/03/2015;0000000003500
00021900240000010168X;10/03/2015;0000000003500
000219002400000101728;10/03/2015;0000000003500
000219002400000101736;10/03/2015;0000000003500
000219002400000101779;10/03/2015;0000000003500
000219002400000101795;10/03/2015;0000000003500
000219002400000101809;10/03/2015;0000000003500
000219002400000101922;10/03/2015;0000000003500
00021900240000010199X;10/03/2015;0000000005000
000219002400000102007;10/03/2015;0000000003500
000219002400000102023;10/03/2015;0000000003500
000219002400000102058;10/03/2015;0000000003500
000219002400000102082;10/03/2015;0000000003500
000219002400000102104;10/03/2015;0000000003500
000219002400000102139;10/03/2015;0000000003500
000219002400000102147;10/03/2015;0000000003500
000219002400000102201;10/03/2015;0000000003500
000219002400000102244;10/03/2015;0000000003500
000219002400000102252;10/03/2015;0000000003500
000219002400000102260;10/03/2015;0000000003500
000219002400000102279;10/03/2015;0000000003500
000219002400000102287;10/03/2015;0000000003500
000219002400000102325;10/03/2015;0000000003500
000219002400000102333;10/03/2015;0000000003500
000219002400000102368;10/03/2015;0000000003500
000219002400000102376;10/03/2015;0000000003500
000219002400000102406;10/03/2015;0000000003500
000219002400000102465;10/03/2015;0000000003500
000219002400000102546;10/03/2015;0000000003500
000219002400000102570;10/03/2015;0000000003500
000219002400000102589;10/03/2015;0000000003500
000219002400000102627;10/03/2015;0000000003500
000219002400000102635;10/03/2015;0000000003500
000219002400000102643;10/03/2015;0000000003500
000219002400000102651;10/03/2015;0000000003500
00021900240000010266X;10/03/2015;0000000003500
000219002400000102678;10/03/2015;0000000003500
000219002400000102759;10/03/2015;0000000005000
000219002400000102805;10/03/2015;0000000005000
000219002400000102856;10/03/2015;0000000006000
000219002400000102937;10/03/2015;0000000006000
