000219002400000100543;23/02/2015;0000000007500
000219002400000100551;23/02/2015;0000000007500
00021900240000010056X;23/02/2015;0000000007500
000219002400000100578;23/02/2015;0000000007500
000219002400000100586;23/02/2015;0000000007500
000219002400000100594;23/02/2015;0000000007500
000219002400000100616;23/02/2015;0000000007500
000219002400000100624;23/02/2015;0000000007500
000219002400000100632;23/02/2015;0000000007500
000219002400000100667;23/02/2015;0000000007500
000219002400000100675;23/02/2015;0000000007500
000219002400000100683;23/02/2015;0000000007500
000219002400000100691;23/02/2015;0000000007500
000219002400000100713;23/02/2015;0000000007500
00021900240000010073X;23/02/2015;0000000007500
000219002400000100748;23/02/2015;0000000007500
000219002400000100772;23/02/2015;0000000007500
000219002400000100799;23/02/2015;0000000007500
000219002400000100802;23/02/2015;0000000007500
000219002400000100861;23/02/2015;0000000007500
00021900240000010087X;23/02/2015;0000000007500
000219002400000100896;23/02/2015;0000000007500
000219002400000100918;23/02/2015;0000000007500
000219002400000100926;23/02/2015;0000000007500
000219002400000100969;23/02/2015;0000000007500
00021900240000010106X;23/02/2015;0000000007500
000219002400000101094;23/02/2015;0000000007500
000219002400000101116;23/02/2015;0000000007500
000219002400000101175;23/02/2015;0000000007500
000219002400000101183;23/02/2015;0000000007500
