000219002400000098727;12/02/2015;0000000003500
000219002400000098999;12/02/2015;0000000003500
000219002400000099499;12/02/2015;0000000003500
000219002400000099537;12/02/2015;0000000003500
00021900240000009957X;12/02/2015;0000000003500
00021900240000009974X;12/02/2015;0000000003500
000219002400000100063;12/02/2015;0000000003500
000219002400000100330;12/02/2015;0000000003500
