000219002400000035903;03/01/2014;0000000002000
000219002400000035938;03/01/2014;0000000002000
000219002400000035962;03/01/2014;0000000002000
000219002400000035997;03/01/2014;0000000002000
000219002400000036144;03/01/2014;0000000002000
000219002400000036152;03/01/2014;0000000002000
000219002400000036187;03/01/2014;0000000002040
000219002400000036284;03/01/2014;0000000002000
000219002400000036314;03/01/2014;0000000002000
000219002400000036322;03/01/2014;0000000002000
000219002400000036403;03/01/2014;0000000002000
00021900240000003642X;03/01/2014;0000000002000
000219002400000036446;03/01/2014;0000000002000
000219002400000036470;03/01/2014;0000000002000
000219002400000036489;03/01/2014;0000000002000
000219002400000036527;03/01/2014;0000000002000
000219002400000036535;03/01/2014;0000000002000
000219002400000036543;03/01/2014;0000000002000
00021900240000003656X;03/01/2014;0000000002000
000219002400000036578;03/01/2014;0000000002000
000219002400000036586;03/01/2014;0000000002000
000219002400000036616;03/01/2014;0000000002000
000219002400000036624;03/01/2014;0000000002000
000219002400000036632;03/01/2014;0000000002000
000219002400000036659;03/01/2014;0000000002000
000219002400000036667;03/01/2014;0000000002000
000219002400000036683;03/01/2014;0000000002000
000219002400000036691;03/01/2014;0000000002000
000219002400000036721;03/01/2014;0000000002000
000219002400000036799;03/01/2014;0000000002000
000219002400000036802;03/01/2014;0000000002000
000219002400000036926;03/01/2014;0000000002000
000219002400000036934;03/01/2014;0000000002000
000219002400000036985;03/01/2014;0000000002000
00021900240000003706X;03/01/2014;0000000002000
