00021900240000002636X;24/12/2013;0000000003060
000219002400000027897;24/12/2013;0000000003060
000219002400000033943;24/12/2013;0000000002000
000219002400000034338;24/12/2013;0000000002000
000219002400000034567;24/12/2013;0000000002000
000219002400000034575;24/12/2013;0000000002000
000219002400000033897;26/12/2013;0000000002000
000219002400000033927;26/12/2013;0000000002000
000219002400000033994;26/12/2013;0000000002000
00021900240000003401X;26/12/2013;0000000002000
000219002400000034109;26/12/2013;0000000002000
000219002400000034125;26/12/2013;0000000002000
00021900240000003432X;26/12/2013;0000000002000
000219002400000034362;26/12/2013;0000000002040
000219002400000034532;26/12/2013;0000000002000
000219002400000034648;26/12/2013;0000000002000
000219002400000034710;26/12/2013;0000000002000
00021900240000003480X;26/12/2013;0000000002000
