000219002400000054118;06/06/2014;0000000003276
000219002400000055513;06/06/2014;0000000003410
000219002400000057613;06/06/2014;0000000003220
000219002400000058660;06/06/2014;0000000003000
000219002400000059667;06/06/2014;0000000003000
000219002400000059675;06/06/2014;0000000003000
000219002400000059853;06/06/2014;0000000003000
000219002400000059985;06/06/2014;0000000003000
000219002400000074305;06/06/2014;0000000003000
