000219002400000105189;15/05/2015;0000000003500
00021900240000010526X;15/05/2015;0000000003500
000219002400000105294;15/05/2015;0000000003500
000219002400000105383;15/05/2015;0000000003500
000219002400000105413;15/05/2015;0000000003500
000219002400000105464;15/05/2015;0000000003500
000219002400000105510;15/05/2015;0000000003500
000219002400000105553;15/05/2015;0000000003500
000219002400000105561;15/05/2015;0000000003500
00021900240000010557X;15/05/2015;0000000003500
00021900240000010560X;15/05/2015;0000000003500
000219002400000105685;15/05/2015;0000000003500
000219002400000105715;15/05/2015;0000000003500
000219002400000105723;15/05/2015;0000000003500
000219002400000105782;15/05/2015;0000000003500
000219002400000105790;15/05/2015;0000000003500
000219002400000105804;15/05/2015;0000000003500
000219002400000105812;15/05/2015;0000000003500
000219002400000105855;15/05/2015;0000000003500
000219002400000105898;15/05/2015;0000000003500
000219002400000105928;15/05/2015;0000000003500
000219002400000105952;15/05/2015;0000000003500
000219002400000105979;15/05/2015;0000000003500
000219002400000106002;15/05/2015;0000000003500
000219002400000106010;15/05/2015;0000000003500
00021900240000010610X;15/05/2015;0000000003500
000219002400000106126;15/05/2015;0000000003500
000219002400000106215;15/05/2015;0000000007000
000219002400000106223;15/05/2015;0000000009000
000219002400000106290;15/05/2015;0000000009000
000219002400000106312;15/05/2015;0000000009000
000219002400000106401;15/05/2015;0000000009000
