000219002400000054541;22/04/2014;0000000003069
000219002400000054584;22/04/2014;0000000003100
000219002400000054738;22/04/2014;0000000003124
000219002400000055319;22/04/2014;0000000003100
000219002400000055408;22/04/2014;0000000003000
000219002400000055432;22/04/2014;0000000003124
000219002400000055440;22/04/2014;0000000003100
000219002400000056870;22/04/2014;0000000003000
000219002400000073449;22/04/2014;0000000003300
