000219002400000108633;08/07/2015;0000000003500
000219002400000109273;08/07/2015;0000000007000
000219002400000109427;08/07/2015;0000000009000
000219002400000109478;08/07/2015;0000000009000
000219002400000110123;08/07/2015;0000000021000
000219002400000110255;08/07/2015;0000000021000
000219002400000110298;08/07/2015;0000000037000
000219002400000110352;08/07/2015;0000000037000
