000219002400000056625;06/08/2014;0000000003276
000219002400000058679;06/08/2014;0000000003174
000219002400000059713;06/08/2014;0000000003250
000219002400000060215;06/08/2014;0000000003214
000219002400000061602;06/08/2014;0000000003200
000219002400000061769;06/08/2014;0000000003150
000219002400000062269;06/08/2014;0000000003154
000219002400000063656;06/08/2014;0000000003000
00021900240000006430X;06/08/2014;0000000003000
000219002400000077851;06/08/2014;0000000003000
000219002400000077940;06/08/2014;0000000003000
