000219002400000067627;09/10/2014;0000000003000
000219002400000067872;09/10/2014;0000000003000
000219002400000068186;09/10/2014;0000000003000
000219002400000068321;09/10/2014;0000000003000
000219002400000078742;09/10/2014;0000000003000
000219002400000094055;09/10/2014;0000000002500
000219002400000094063;09/10/2014;0000000002500
00021900240000009411X;09/10/2014;0000000002500
000219002400000094144;09/10/2014;0000000002500
000219002400000094179;09/10/2014;0000000002500
000219002400000094357;09/10/2014;0000000002500
000219002400000094489;09/10/2014;0000000002500
00021900240000009456X;09/10/2014;0000000002500
000219002400000094691;09/10/2014;0000000002500
000219002400000095582;09/10/2014;0000000002500
