000219002400000085730;10/04/2015;0000000013500
00021900240000010350X;10/04/2015;0000000006000
000219002400000103577;10/04/2015;0000000006000
000219002400000103852;10/04/2015;0000000003500
000219002400000103895;10/04/2015;0000000003500
000219002400000103909;10/04/2015;0000000003500
000219002400000103917;10/04/2015;0000000003500
000219002400000103984;10/04/2015;0000000003500
000219002400000104018;10/04/2015;0000000003500
000219002400000104298;10/04/2015;0000000003500
000219002400000104336;10/04/2015;0000000003500
000219002400000104360;10/04/2015;0000000003500
000219002400000104433;10/04/2015;0000000003500
000219002400000104468;10/04/2015;0000000003500
000219002400000104476;10/04/2015;0000000003500
000219002400000104530;10/04/2015;0000000003500
000219002400000104603;10/04/2015;0000000003500
000219002400000104646;10/04/2015;0000000003500
000219002400000104875;10/04/2015;0000000003500
