000219002400000088195;25/09/2014;0000000024435
000219002400000089566;25/09/2014;0000000002500
000219002400000090890;25/09/2014;0000000002500
000219002400000090912;25/09/2014;0000000002500
000219002400000090939;25/09/2014;0000000002500
000219002400000090971;25/09/2014;0000000002500
000219002400000091013;25/09/2014;0000000002500
000219002400000091064;25/09/2014;0000000002500
000219002400000091110;25/09/2014;0000000002500
000219002400000091323;25/09/2014;0000000002500
000219002400000091668;25/09/2014;0000000002500
000219002400000091994;25/09/2014;0000000002500
