000219002400000051739;24/02/2014;0000000003108
000219002400000051747;24/02/2014;0000000003108
00021900240000005178X;24/02/2014;0000000003064
000219002400000052204;24/02/2014;0000000003160
000219002400000052212;24/02/2014;0000000003160
000219002400000073392;24/02/2014;0000000003108
000219002400000073481;24/02/2014;0000000003108
000219002400000073686;24/02/2014;0000000003000
