000219002400000034176;06/01/2014;0000000002043
000219002400000034354;06/01/2014;0000000002040
000219002400000034400;06/01/2014;0000000002040
000219002400000036136;06/01/2014;0000000002000
000219002400000036233;06/01/2014;0000000002000
00021900240000003625X;06/01/2014;0000000002000
000219002400000036268;06/01/2014;0000000002000
000219002400000036306;06/01/2014;0000000002000
000219002400000036365;06/01/2014;0000000002000
000219002400000036497;06/01/2014;0000000002000
000219002400000036500;06/01/2014;0000000002000
000219002400000036551;06/01/2014;0000000002000
000219002400000036594;06/01/2014;0000000002000
000219002400000036608;06/01/2014;0000000002000
000219002400000036640;06/01/2014;0000000002000
000219002400000036675;06/01/2014;0000000002000
00021900240000003673X;06/01/2014;0000000002000
000219002400000036756;06/01/2014;0000000002000
000219002400000036829;06/01/2014;0000000002000
000219002400000036845;06/01/2014;0000000002000
000219002400000036942;06/01/2014;0000000002000
000219002400000037000;06/01/2014;0000000002000
000219002400000037035;06/01/2014;0000000002000
000219002400000037051;06/01/2014;0000000002000
000219002400000037078;06/01/2014;0000000002000
000219002400000037108;06/01/2014;0000000002000
000219002400000037116;06/01/2014;0000000002000
000219002400000037132;06/01/2014;0000000002000
000219002400000037140;06/01/2014;0000000002000
000219002400000037167;06/01/2014;0000000002000
000219002400000037175;06/01/2014;0000000002000
000219002400000037205;06/01/2014;0000000002000
000219002400000037248;06/01/2014;0000000002000
000219002400000037264;06/01/2014;0000000002000
000219002400000037280;06/01/2014;0000000002000
000219002400000037299;06/01/2014;0000000002000
000219002400000037310;06/01/2014;0000000002000
000219002400000037337;06/01/2014;0000000002000
000219002400000037434;06/01/2014;0000000002000
000219002400000037450;06/01/2014;0000000002000
000219002400000037469;06/01/2014;0000000002000
000219002400000037523;06/01/2014;0000000002000
000219002400000037655;06/01/2014;0000000002000
000219002400000037663;06/01/2014;0000000002000
000219002400000037795;06/01/2014;0000000002000
00021900240000003785X;06/01/2014;0000000002000
000219002400000037930;06/01/2014;0000000002000
000219002400000037973;06/01/2014;0000000002000
000219002400000037981;06/01/2014;0000000002000
000219002400000038058;06/01/2014;0000000002000
000219002400000038082;06/01/2014;0000000002000
000219002400000038139;06/01/2014;0000000002000
000219002400000038201;06/01/2014;0000000002000
000219002400000038252;06/01/2014;0000000002000
000219002400000038422;06/01/2014;0000000002000
000219002400000038457;06/01/2014;0000000002000
000219002400000038570;06/01/2014;0000000002000
000219002400000038619;06/01/2014;0000000002000
000219002400000038635;06/01/2014;0000000002000
000219002400000038759;06/01/2014;0000000002000
