000219002400000105146;12/05/2015;0000000003500
000219002400000105197;12/05/2015;0000000003500
000219002400000105219;12/05/2015;0000000003500
000219002400000105286;12/05/2015;0000000003500
000219002400000105375;12/05/2015;0000000003500
000219002400000105863;12/05/2015;0000000003500
00021900240000010588X;12/05/2015;0000000003500
000219002400000105987;12/05/2015;0000000003500
000219002400000106053;12/05/2015;0000000003500
000219002400000106207;12/05/2015;0000000007000
000219002400000106339;12/05/2015;0000000009000
