000219002400000058717;24/07/2014;0000000003100
000219002400000060762;24/07/2014;0000000003100
000219002400000061297;24/07/2014;0000000003128
000219002400000077320;21/07/2014;0000000003162
000219002400000086338;21/07/2014;0000000041500
000219002400000086362;21/07/2014;0000000023500
000219002400000086443;21/07/2014;0000000023500
000219002400000086621;21/07/2014;0000000023500
000219002400000086664;21/07/2014;0000000023500
000219002400000087075;21/07/2014;0000000023500
000219002400000087105;21/07/2014;0000000023500
