00021900240000003205X;18/12/2013;0000000002000
000219002400000032076;18/12/2013;0000000002000
000219002400000032289;18/12/2013;0000000002000
000219002400000032734;18/12/2013;0000000002000
000219002400000032785;18/12/2013;0000000002000
000219002400000032955;18/12/2013;0000000002000
000219002400000032963;18/12/2013;0000000002000
000219002400000033048;18/12/2013;0000000002000
000219002400000033080;18/12/2013;0000000002000
000219002400000033137;18/12/2013;0000000002000
000219002400000033196;18/12/2013;0000000002000
000219002400000033293;18/12/2013;0000000002000
000219002400000033307;18/12/2013;0000000002000
000219002400000033404;18/12/2013;0000000002000
