000219002400000064903;08/09/2014;0000000003000
000219002400000064989;08/09/2014;0000000003000
000219002400000065845;08/09/2014;0000000003000
000219002400000065853;08/09/2014;0000000003000
000219002400000065934;08/09/2014;0000000003000
000219002400000065969;08/09/2014;0000000003000
000219002400000074879;08/09/2014;0000000003000
000219002400000074976;08/09/2014;0000000003000
00021900240000007500X;08/09/2014;0000000003000
000219002400000078084;08/09/2014;0000000003000
000219002400000078343;08/09/2014;0000000003000
000219002400000078351;08/09/2014;0000000003000
